name,brewer_id,abv,style_id
Olde Stone Pursuit of Hoppiness,110,0.0,1
Olde Stone Boston Pale Ale,110,5.0,27
Olde Stone Cream Ale,110,5.0,42
Olde Stone Dixon Porter,110,0.0,15
Olde Stone 15th Anniversary Barley Wine,110,10.5,45
Olde Stone Or Dubh Stout,110,5.1,71
Olde Stone Slow Acres Wet Hop Ale,110,4.9,27
Olde Stone Wilde Old Ale,110,5.6,72
Olde Stone Coffee Porter,110,0.0,15
Olde Stone Homegrown Pale Ale,110,5.0,27
Olde Stone India Pale Ale,110,5.2,1
Olde Stone Pickwicks Best Bitter,110,4.5,41
Olde Stone Smoked Porter,110,5.0,15
Olde Stone ESB,110,5.6,41
Olde Stone Anniversary Ale,110,4.5,9
Corner Pub Brown Ale,4015,0.0,5
Corner Pub Weiss,4015,0.0,40
Corner Pub American Pale Ale,4015,0.0,27
Corner Pub Maple Ale,4015,0.0,17
Corner Pub Triple Chocolate Milk Stout,4015,0.0,4
Corner Pub American Pale Ale - Rhubarb Infused,4015,0.0,17
Corner Pub Amber Lager,4015,0.0,44
Corner Pub Old Gold,4015,3.9,10
Corner Pub Bock,4015,5.3,49
Corner Pub Red Dot IPA,4015,0.0,1
Corner Pub Milk Stout,4015,0.0,4
Corner Pub Garten Herbal,4015,0.0,17
Corner Pub American Pale Ale - Dill Pickle Infused,4015,0.0,17
Corner Pub Muck Farm Mint Ale,4015,0.0,17
Corner Pub Bourbonized Scotch Ale,4015,0.0,23
Corner Pub Rye IPA,4015,0.0,68
Corner Pub Oktoberfest,4015,0.0,31
Corner Pub Black Beauty Porter,4015,0.0,15
Corner Pub American Pale Ale - Rhubarb Cherry Infused,4015,0.0,36
Corner Pub Wisconsin Apple Ale,4015,0.0,36
Corner Pub Red Ale,4015,0.0,37
Corner Pub Cream Ale,4015,0.0,42
Corner Pub Dry Stout,4015,0.0,71
Corner Pub Pumpkin Ale,4015,0.0,17
Corner Pub Cream Caramel Ale,4015,0.0,42
Corner Pub Chocolate Porter,4015,0.0,15
Corner Pub Bourbon Barrel Blonde,4015,0.0,20
Corner Pub Vanilla Cream Ale,4015,0.0,42
Corner Pub Alaskan Smoked Porter,4015,0.0,35
Corner Pub Fest Rye,4015,0.0,68
Bollhayes Vintage Devon Cider,5867,0.0,55
Bollhayes Medium Cider,5867,7.0,55
Bollhayes Medium Dry Cider,5867,6.0,55
Bollhayes Dry Cider,5867,7.0,55
Applewood Farm MacIntosh,8945,12.8,55
Applewood Farm Mac Meade,8945,7.0,63
Applewood Farm Iced Cider,8945,21.0,69
Applewood Farm Meade,8945,20.0,63
Applewood Farm Small Cask Buckwheat Meade,8945,20.0,63
Applewood Farm Madrigal Meade,8945,0.0,63
Applewood Farm Smoke’in Apple,8945,13.0,69
Applewood Farm Dragon’s Fyre,8945,22.9,63
Metzler Hell,6420,5.0,59
Barbara Bier,6420,5.0,28
Huber Bräu Meisterpils,4955,4.8,39
Huber Bräu Gold,4955,0.0,31
Huber Bräu Tiroler Spezial,4955,5.3,33
Huber Bräu Weizen Dunkel,4955,5.2,54
Huber Bräu Tiroler Edelhell,4955,4.9,56
Huber Tiroler Spezial Dunkel,4955,5.0,26
Huber Bräu Radler,4955,2.6,36
Huber Bräu Tiroler Hefeweizen Hell,4955,5.2,40
Huber Bräu Augustinus,4955,5.0,26
Huber Bräu St. Johanner Original,4955,4.9,31
Anderson Valley Gatlin Damnosus,60,8.8,12
Anderson Valley Hop Ottin IPA,60,7.0,1
Anderson Valley Deep Enders Dark Porter,60,5.5,15
Anderson Valley Boont ESB,60,6.8,41
Anderson Valley Bahl Hornin’ Leeber Zeese Oatmeal Porter,60,5.0,15
Anderson Valley Oatmeal Pumpkin Porter,60,5.2,17
Anderson Valley Brother Davids Double,60,9.0,24
Anderson Valley Seepy Sike,60,8.0,70
Anderson Valley Horn of the Beer Barley Wine,60,10.3,45
Anderson Valley Rude Eye Red Ale,60,0.0,37
Anderson Valley Summer Solstice Wheat,60,5.3,29
Anderson Valley Port Barrel Stout,60,8.7,22
Anderson Valley Horse Tongue,60,4.3,29
Anderson Valley Anniversary XV,60,0.0,48
Anderson Valley 3-Way,60,5.3,6
Anderson Valley Barrel Aged Horn of the Beer Barley Wine,60,8.6,45
Beerguy Stoutier,60,0.0,4
Anderson Valley 000 Triple Naught,60,0.0,37
Anderson Valley Brother Davids Triple,60,10.0,7
Anderson Valley Poleeko Gold Pale Ale,60,5.5,27
Anderson Valley Hoppy Mendo Estate,60,0.0,1
Anderson Valley Huge’r Boont,60,7.3,48
Anderson Valley Imperial IPA,60,9.2,11
Anderson Valley Bahl Hornin’ Wee Geech Pale Ale,60,4.4,27
Anderson Valley Drunkin Horn Bourbon Barrel,60,8.8,45
Anderson Valley Summer Solstice Cerveza Crema,60,5.6,42
Anderson Valley Bahl Hornin’ Boontlinger Weiss,60,4.7,29
Anderson Valley 20th Anniversary Imperial IPA,60,8.7,11
Anderson Valley Buckeye Brown,60,6.3,5
Anderson Valley Winter Solstice,60,6.9,17
Anderson Valley Bahl Hornin’ Imperial Boont Amber Ale,60,8.8,48
Anderson Valley VSOB,60,8.8,45
Anderson Valley Bahl Hornin’ Nettied Madge Black IPA,60,6.25,50
Anderson Valley Hop Fresca,60,6.0,1
Anderson Valley Raspberry Wheat Beer,60,6.1,36
Anderson Valley Bootjack Brown Ale,60,0.0,5
Anderson Valley Double Nickel,60,8.8,11
Anderson Valley Imperial Stout,60,0.0,18
Anderson Valley Boont Amber Ale,60,5.8,37
Anderson Valley Cuvee 128,60,8.0,19
Anderson Valley Barney Flats Oatmeal Stout,60,5.7,22
Anderson Valley Hi-Pockety Hop,60,0.0,11
Beerguy India Pale Ale,60,7.0,1
Anderson Valley Boont Bruin,60,5.0,12
Anderson Valley Barkley’s Sour Horn,60,9.0,45
Anderson Valley Grand Cru,60,9.5,19
Anderson Valley Bahl Hornin’ Mowkeef Saison,60,5.4,25
De Wijkgaard Betuws Framboos,7806,5.5,36
De Wijkgaard Betuws Witte,7806,5.5,6
De Wijkgaard Betuws Duiveltje,7806,9.0,19
De Wijkgaard Betuws Tripel,7806,8.0,7
De Wijkgaard Betuws Kriek,7806,6.5,36
Briar Creek Towhead Ale,10256,0.0,20
Stagecoach Ale,3483,0.0,27
Stagecoach Amber Ale,3483,5.3,37
Stagecoach Golden Ale,3483,0.0,20
Stagecoach Smoked Porter,3483,6.0,35
Bartmanns Kölsch,5934,4.5,3
Hüchelner Urstoff,5934,4.7,3
Stecken Kölsch,5934,4.7,3
Pedavena Birra Dolomiti Doppio Malto 6.7%,8874,6.7,14
Pedavena Birra Puro Malto Analcolica,8874,0.0,66
Kalif Pils,8874,4.7,10
Pedavena Birra Dolomiti Pils 4.9%,8874,4.9,10
MontAvena,8874,4.9,10
Pedavena Birra del Centenario,8874,5.8,59
Pedavena Speciale 110,8874,5.9,39
Gasthaus Premium Beer,8874,4.7,10
Pedavena Birra Pedavena,8874,5.0,39
Obsthof Kaufmann Caldera Apfelmost Bohnapfel Halbtrocken,8812,5.8,55
Obsthof Kaufmann Caldera Apfelmost Elstar Trocken,8812,6.0,55
Birmingham Mild Ale - BMA,10119,3.4,9
Birmingham Pale Ale,10119,4.1,16
Gambrinus &#40;Uzbekistan&#41; Nefiltrovne,5044,0.0,33
Gambrinus &#40;Uzbekistan&#41; Filtrovne,5044,0.0,33
Metbrauerei Striewski Honig-Met Fruchtig & Lieblich,13679,10.0,63
Metbrauerei Striewski Honig-Met Classic,13679,11.0,63
Bienen-Voigt Honig-Met Lieblich,13679,10.0,63
Mill Top Dry Cider,6999,7.0,55
Specht Pilsener,3388,4.8,57
Specht Bockbier,3388,6.1,14
Specht Schwarzer Specht,3388,6.1,49
Specht Export,3388,5.0,56
Specht Greifensteinquell Landbier,3388,4.8,59
Specht Spezial,3388,5.0,56
Lucky Hand Black Lager,11332,5.5,65
Lucky Hand Cali Common,11332,5.5,43
Naked Dove 45 Fathoms Porter,12523,5.5,15
Naked Dove Straker’s IPA,12523,5.5,1
Naked Dove Wind Blown Amber,12523,4.8,37
Naked Dove Hopulus Localus,12523,6.0,1
Naked Dove Anniversary Roggenbier,12523,0.0,68
Oyster Bar Stock Ale,3354,10.0,45
Oyster Bar Oyster Stout,3354,5.8,4
Oyster Bar Lighthouse Ale,3354,4.1,3
Oyster Bar Amber Ale,3354,5.8,37
Oyster Bar IPA,3354,6.4,1
Oyster Bar Raspberry Wheat,3354,0.0,36
Oyster Bar Olde Excavator,3354,7.9,46
Oyster Bar The Highland Flame,3354,5.6,21
Oyster Bar Luna Lager,3354,5.0,10
Oyster Bar Oktoberfest,3354,5.8,31
Oyster Bar Dunkles Bock,3354,7.3,46
Wëllen Ourdaller,4566,6.5,68
Waïssen Ourdaller,4566,5.0,40
Cornelyshaff Hengeschter,4566,4.2,59
Rocky River Brewery Oktoberfest,2357,0.0,31
Rocky River Brewery Copperhead Red Ale,2357,5.5,28
Rocky River Brewery Twin Peaks Pilsener,2357,0.0,39
Rocky River Brewery Highland Dew Scottish Ale,2357,6.4,21
Rocky River Brewery Panther Creek Porter,2357,0.0,15
Rocky River Brewery Bearbottom Stout,2357,4.4,71
Rocky River Brewery Ten Pointe Ale,2357,4.3,3
Rocky River Brewery Heidelberg Hefeweizen,2357,5.0,40
Rocky River Brewery Golden Eagle Lager,2357,4.5,10
Charleston East Bay IPA,885,6.25,1
Charleston Half Moon Hefe Weizen,885,4.84,40
Rocky River Brewery Winterfest Ale,2357,0.0,17
Rocky River Brewery Mad Wolf IPA,2357,6.0,1
Rocky River Brewery Grand Cru,2357,0.0,7
Rock Bottom Scottsdale Happy Pils,4292,5.0,39
Rock Bottom Scottsdale IPA,4292,0.0,1
Rock Bottom Scottsdale Thirsty Monk,4292,8.0,24
Rock Bottom Scottsdale Desert Trail Pale Ale,4292,5.8,38
Rock Bottom Scottsdale Wedding Bliss NW Amber,4292,6.4,37
Rock Bottom Scottsdale Sub Zero Spiced Ale,4292,6.5,17
Rock Bottom Scottsdale El Hefe,4292,5.6,40
Rock Bottom Scottsdale Raptor Red,4292,5.4,37
Rock Bottom Scottsdale Bohemian Pils,4292,5.2,2
Rock Bottom Scottsdale Sub Zero Chocolate Porter,4292,5.8,15
Rock Bottom Scottsdale Roadrunner Brown,4292,5.3,5
Rock Bottom Scottsdale Liquid Sun,4292,0.0,25
Rock Bottom Scottsdale Gila Pale Ale,4292,5.8,27
Rock Bottom Scottsdale Sub Zero Wee Heavy,4292,8.0,23
Rock Bottom Scottsdale Saguaro Stout,4292,4.8,22
Garthela Barm Cake Bitter,10339,3.8,16
Garthela Pint Of Parkin,10339,4.3,16
Garthela Oven Bottom Bitter,10339,3.8,16
Stateline White-Out Wit,10635,0.0,8
Stateline Avalanche Ale,10635,0.0,27
Stateline IPA,10635,0.0,1
Stateline Pilsner,10635,0.0,57
Stateline Double Time Strong Ale,10635,0.0,23
Appalachian Kipona Fest,574,5.2,31
Appalachian Herr Ridge,574,0.0,37
Appalachian Cervesa Limon,574,4.0,10
Appalachian Peche,574,0.0,36
Appalachian Raspberry Imperial Stout,574,10.0,18
Appalachian Bonfatto’s Bellefonte Brew,574,0.0,29
Appalachian Susquehanna Stout,574,4.6,71
Appalachian Trail Blaze Organic Brown,574,0.0,5
Appalachian Celtic Knot Red,574,4.8,52
Appalachian IPAthree Cascade,574,7.57,11
Appalachian Karma California Common,574,5.55,43
Appalachian IPAone Nugget,574,7.57,11
Appalachian Dunkelweizen,574,5.5,54
Appalachian Peregrine Pilsner,574,4.8,2
Appalachian Framboise,574,0.0,36
Appalachian Hinterland Hefe Weizen,574,5.2,40
Appalachian Sophies Sparkling Ale/Mead,574,4.6,63
Appalachian Cornerstone Espresso Stout,574,0.0,22
Appalachian Pennypacker Porter,574,5.4,15
Appalachian Fog of War Imperial Stout,574,0.0,18
Appalachian Hoppy Trails IPA,574,6.2,1
Appalachian Montebello Farm Belgian Dubbel,574,7.5,24
Appalachian Kriek,574,0.0,36
Appalachian Broad Street Barley Wine,574,12.8,45
Appalachian Adams Amber Ale,574,0.0,37
Appalachian Anniversary Maibock,574,7.2,14
Appalachian Chocolate Cherry Stout,574,4.5,22
Appalachian Espresso Susquehanna Stout,574,4.5,22
Appalachian Oak Aged Susquehanna Stout,574,0.0,22
Appalachian Tripelocity,574,0.0,7
Appalachian 666,574,7.7,70
Heritage Smokin Maple,11578,0.0,35
Scotch Irish Sgt. Majors IPA,11578,5.5,1
Heritage Passion Brew,11578,4.5,36
Heritage Premium Lager,11578,4.5,10
Scotch Irish Dogsbody,11578,3.5,20
Ste. Andre Great Eastern India Pale Ale,11578,6.3,1
Heritage Strawbeery,11578,0.0,36
Scotch Irish Tsarina Katarina Imperial Stout,11578,9.0,18
Heritage IPA,11578,5.0,1
Heritage Black Currant Rye Lager,11578,4.5,36
Heritage Black Currant Rye Ale,11578,5.5,36
Scotch Irish Black Irish Plain Porter,11578,4.5,15
Heritage Maple Bush Lager,11578,4.6,35
Scotch Irish Entire Butt Porter,11578,0.0,15
Scotch Irish Session Ale,11578,3.8,16
Scotch Irish Corporal Punishment &#40;Corporal’s Bitter Brown&#41;,11578,4.3,5
Scotch Irish Glengarry 90 Shilling,11578,0.0,21
Scotch Irish Black Plain Strawberry Porter,11578,0.0,15
Spring House Seven Gates Pale Ale,9382,5.6,27
Appalachian Koning De Quad,574,11.41,30
Appalachian Keller Pilsner,574,4.8,59
Appalachian Grinnin Grizzly,574,5.7,17
Appalachian Mad Cameron Belgian White,574,5.2,8
Appalachian Riverside Red Ale,574,4.8,37
Appalachian Rockville Rye Ale,574,5.3,68
Appalachian Imperial Stout,574,0.0,18
Appalachian Coconut Porter,574,0.0,15
Appalachian Mountain Lager,574,4.5,56
Appalachian Highland Amber Ale,574,0.0,37
Appalachian IPAtwo Summit,574,7.57,11
Appalachian Major Hops Olde Ale,574,7.0,72
Appalachian Black IPA,574,6.5,50
Appalachian ABC ESB,574,5.3,41
Appalachian Schwartz Bier,574,0.0,65
Appalachian Coyote Joes Coffee Stout,574,0.0,4
Appalachian Outta Focus,574,8.0,11
Appalachian Purist Pale Ale,574,4.9,27
Appalachian English Mild,574,0.0,9
Appalachian Schimmelfenning Smoked Ale,574,5.6,35
Appalachian Vienna Lager,574,0.0,44
Appalachian Zoigl Star Lager,574,5.9,59
Appalachian Oak Aged Broad Street Barley Wine,574,12.8,45
Appalachian Celtic Knot Single-Malt Scotch French Oak,574,4.8,52
Appalachian Jolly Scot Scottish Ale,574,5.2,21
Appalachian Smoked Imperial Pilsner,574,0.0,35
Zeuis IPA,574,0.0,1
Appalachian Rauchbock,574,0.0,35
Appalachian Jolly Scot with Molasses,574,0.0,21
Appalachian Abbey Roade,574,6.4,24
Appalachian Obbies Grand Cru,574,7.2,6
Appalachian Green Tea Pilsner,574,6.35,57
Appalachian Water Gap Wheat,574,4.5,29
Appalachian Paxton Kriek,574,0.0,36
Appalachian Volks Weizenbock,574,7.2,58
Appalachian Vanilla Porter,574,0.0,15
Appalachian Golden Toos,574,9.8,19
Appalachian Dom Blonde Kölsch,574,5.0,3
Appalachian Rebel Yell Rye Pale Ale,574,0.0,27
Lijiang Yinjiu,5319,20.0,13
Crones Special Reserve Cider,4883,7.5,55
Crones User Friendly Cider,4883,6.2,55
Crones Norfolk Perry - Sweet &#40;Draught&#41;,4883,6.4,64
Crones Norfolk Perry - Dry &#40;Draught&#41;,4883,6.2,64
Crones Cider - Dry &#40;Rum Cask&#41; &#40;Draught&#41;,4883,7.5,55
Crones Really Wicked Organic Cider,4883,7.5,55
Crones Original Organic Cider,4883,7.4,55
Elliott Bay Brandy Barrel Imperial Brown,1236,0.0,5
Elliott Bay Vanilla Bean Organic Stout,1236,6.3,4
Elliott Bay Bière de Todd,1236,0.0,6
Elliott Bay 1492 Imperialist Red Ale,1236,6.3,48
Elliott Bay Blended Brett Beer,1236,0.0,12
Elliott Bay Noale Holiday Ale,1236,7.35,70
Elliott Bay B-Town Brown,1236,5.0,5
Elliott Bay Abbey Von Boorian,1236,7.5,24
Elliott Bay Helles,1236,5.0,56
Elliott Bay Alembic Pale Ale,1236,5.25,27
Elliott Bay Black IPA,1236,6.3,50
Elliott Bay Hellmouth Imperial IPA,1236,0.0,11
Elliott Bay Hop Scotch,1236,8.0,23
Elliott Bay Bourbon Barrel Imperial Stout,1236,0.0,18
Elliott Bay Strawberry Blonde,1236,0.0,36
Elliott Bay Solstice Dubbel,1236,0.0,24
Elliott Bay Five Grain Mild,1236,0.0,9
Elliott Bay Old Pilot Porter,1236,0.0,15
Elliott Bay Vanilla Bourbon Stout,1236,0.0,22
Elliott Bay Bavarian Hefeweizen,1236,0.0,40
Elliott Bay Syrah Barrel Aged Baltic Porter,1236,0.0,32
Elliott Bay Bok Von Boorian,1236,0.0,6
Elliott Bay One Hop Pale Ale &#40;Crystal&#41;,1236,0.0,27
Elliott Bay Darkside Wit,1236,0.0,8
Elliott Bay Orange Infusion,1236,0.0,36
Elliott Bay RyePA,1236,0.0,1
Elliott Bay Chocolate Imperial Stout,1236,0.0,18
Elliott Bay Red von Boorian,1236,5.0,6
Elliott Bay Cat ’O 5 Tails,1236,0.0,12
Elliott Bay Luna Weizen,1236,4.25,29
Elliott Bay Firegold,1236,0.0,27
Elliott Bay Hop Harvest,1236,5.8,27
Elliott Bay Brett Von Boorian,1236,4.75,12
Elliott Bay Saison Von Boorian,1236,5.0,25
Elliott Bay IPA,1236,5.8,1
Elliott Bay Klondike Gold,1236,0.0,20
Elliott Bay California Ave IPA,1236,5.9,1
Elliott Bay Hop von Boorian,1236,5.8,1
Elliott Bay Imperial Stout,1236,11.9,18
Elliott Bay Wit von Boorian,1236,4.7,8
Elliott Bay Noir Von Boorian,1236,5.25,65
Elliott Bay Highline IPA,1236,5.8,1
Elliott Bay Riot Ale,1236,8.0,48
Elliott Bay Fuerte Von Boorian,1236,9.25,19
Elliott Bay Kill Bill III,1236,7.6,17
Elliott Bay Three Tree Imperial Porter,1236,0.0,34
Elliott Bay Sunny Dale Pale,1236,0.0,27
Elliott Bay Tabasco Pilot Light,1236,0.0,17
Elliott Bay Belgian Black IPA,1236,5.8,50
Elliott Bay Old Portside Barleywine,1236,0.0,45
Elliott Bay Chocolate Porter,1236,6.33,15
Elliott Bay & Pub Tre Hop Birthday,1236,0.0,11
Elliott Bay Pine Top Red Ale,1236,5.75,37
Elliott Bay Organic Alder Smoked Coffee Stout,1236,0.0,22
Elliott Bay Pilot Light,1236,4.0,10
Elliott Bay Imperial India Red Ale,1236,6.0,1
Elliott Bay Imperial Brown Ale,1236,7.6,5
Elliott Bay Imperial Knit Wit,1236,7.25,8
Elliott Bay PABST,1236,8.7,17
Elliott Bay No Doubt Stout,1236,6.3,22
Elliott Bay Gulden Von Boorian,1236,7.3,6
Elliott Bay Batch 200,1236,0.0,48
Elliott Bay Bourbon Barrel Imperial Porter,1236,9.0,34
Elliott Bay Tabasco Stout,1236,0.0,17
Elliott Bay Pale Von Boorian,1236,0.0,6
Elliott Bay West Side Brown,1236,5.3,5
Elliott Bay Olde Burien 600,1236,7.4,77
Elliott Bay One Hop Pale Ale &#40;Sorachi Ace&#41;,1236,0.0,27
Elliott Bay Imperial von Boorian,1236,7.1,11
Elliott Bay Hopus Callosum Double IPA,1236,7.6,11
Elliott Bay Organic Baltic Porter,1236,0.0,32
Elliott Bay Scotch von Boorian,1236,5.7,21
Elliott Bay Rockin Organic Rye,1236,0.0,68
Elliott Bay Demolition Ale,1236,7.5,48
Elliott Bay Belgian IPA,1236,0.0,1
Elliott Bay Mashing Pumpkin Ale,1236,7.99,17
Elliott Bay Barleywine &#40;Pro-Am&#41;,1236,0.0,45
Elliott Bay New Year Pale Bock,1236,0.0,14
Elliott Bay Barrel Blend: Syrah Porter + Chocolate Porter,1236,0.0,15
Elliott Bay 60 Something Red,1236,0.0,37
Elliott Bay To Helles & Bock,1236,0.0,14
Elliott Bay Anniversary Ale,1236,0.0,6
Elliott Bay El Niño Fall Fest,1236,0.0,37
Elliott Bay West Seattle Pale Bock,1236,0.0,14
Elliott Bay Dark Star Porter,1236,0.0,15
Elliott Bay Bourbon Porter,1236,0.0,15
Elliott Bay Herbert&#8217;s Cask Fest Ale,1236,7.0,11
Elliott Bay Gin-Barrel-Aged Farmouse Ale,1236,0.0,25
Elliott Bay Organic Coffee Stout,1236,6.8,22
Elliott Bay Pro Am Imperial IPA,1236,8.2,11
Wiesener Frühlingsbock,5670,7.5,14
Wiesener Altfränkisches Landbier,5670,5.6,59
Wiesener Räuber Bock,5670,7.5,14
Wiesener Märzen,5670,5.9,31
Wiesener Räuber Weisse Dunkel,5670,5.2,54
Wiesener Räuber Weisse,5670,5.2,40
Wiesener Pils,5670,4.7,57
Wiesener Kellerbier,5670,4.8,26
Wiesener Export,5670,5.6,56
Brauerei Eichhorn Export,5760,5.0,56
Brauerei Eichhorn Bock,5760,7.3,14
Brauerei Eichhorn Pils,5760,5.0,39
Brauerei Eichhorn Kellerbier,5760,5.0,59
Brauerei Eichhorn Weisse,5760,5.3,40
Graffiti Pilsner,6824,0.0,39
Olympic Cellars Honey & Lavender Wine,6092,10.9,63
Burggraf Weihnachtsbock,8088,6.3,49
Burggraf Schwarz,8088,4.6,65
Burggraf Pils,8088,4.5,39
Burggraf Weizen Hell,8088,5.0,40
Burggraf Märzen Dunkel,8088,4.5,26
Burggraf Maibock,8088,5.5,14
Airbräu Airnten,860,4.2,33
Airbräu Aviator,860,7.8,46
Airbräu Jet A-1,860,5.8,31
Airbräu Kumulus,860,5.4,40
Airbräu Mayday,860,5.6,54
Airbräu FliegerQuell,860,5.2,56
Airbräu Krampus,860,5.3,26
Airbräu Jetstream,860,4.8,2
Hanby Egg-streme,2614,4.1,16
Hanby Summers Coming,2614,4.3,16
Hanby Rainbow Chaser,2614,4.3,20
Hanby Scorpio Porter,2614,4.5,15
Hanby Ho Ho Hop,2614,5.0,70
Hanby Shropshire Stout,2614,4.6,22
Hanby Black Magic Mild,2614,4.0,9
Wem Lime Zinger,2614,4.5,36
Hanby Spring It On,2614,3.2,16
Wem The Rushing Dolls Harrys Beer,2614,4.2,20
Hanby Pheasant Tail,2614,4.3,20
Hanby Pure Gold,2614,3.7,20
Hanby Alcohop,2614,4.2,20
Hanby Kiwi Bullet,2614,4.0,20
Hanby Wem Special,2614,4.4,16
Hanby All Seasons,2614,4.2,16
Hanby Whits End Dark,2614,3.9,9
Hanby Golden Beauty Session Bitter,2614,4.1,16
Hanby Pole Dancer,2614,4.4,20
Hanby Premium Bitter,2614,4.6,41
Hanby Three Hop Drop,2614,4.3,16
Hanby Wizards Wobbler,2614,4.3,16
Hanby Vanilla Red,2614,3.8,16
Hanby Drawwell Bitter,2614,3.9,16
Hanby Barge In Bitter,2614,3.9,16
Hanby Olde Wemian,2614,4.9,41
Hanby Slaked Blonde,2614,3.9,20
Wem Cherry Bomb,2614,6.0,70
Hanby Blue Tit,2614,4.5,16
Hanby Dusky Maiden,2614,5.2,41
Hanby Mild Mayhem,2614,5.0,9
Hanby Forget me not,2614,4.6,16
Hanby Hopbine Harvester,2614,4.0,20
Hanby Golden Honey,2614,4.5,20
Hanby ALEelujah,2614,5.0,70
Hanby Cascade,2614,4.5,20
Hanby Taverners Ale,2614,5.3,72
Hanby Grapefruit Bitter,2614,4.5,41
Hanby Nutcracker,2614,6.0,70
Hanby Thunderhead,2614,4.9,16
Hanby Joybringer,2614,6.0,20
Hanby Four Thumbs,2614,4.8,41
Hanby Tawny Bitter,2614,4.1,16
Golden Eagle Ale,3100,0.0,20
Barnsley IPA,2804,4.2,16
Barnsley Spring Barley,2804,4.1,16
Blackpool Pale Ale / BPA,2804,4.2,16
Barnsley Black Heart,2804,4.6,22
Barnsley Bitter,2804,3.8,16
Barnsley Harvest Gold,2804,4.0,16
Barnsley Red Heart,2804,4.1,16
Barnsley Glory,2804,4.8,41
Barnsley Umpires Finger,2804,4.5,16
Barnsley Crackle Porter,2804,5.0,15
Cox & Holbrook Lion In Winter,4807,5.0,41
Cox & Holbrook Woolpit White,4807,4.1,20
Cox & Holbrook Stormwatch,4807,5.0,70
Cox & Holbrook Stowmarket Porter,4807,5.0,15
Cox & Holbrook Old Mill Bitter,4807,3.8,16
Cox & Holbrook Beyton Bitter,4807,3.9,16
Cox & Holbrook Remus,4807,5.0,41
Cox & Holbrook Rattlesden Best Bitter,4807,4.0,16
Cox & Holbrook Shelley Dark,4807,3.6,9
Cox & Holbrook Albion Pale Ale,4807,3.8,16
Cox & Holbrook East Anglian Pale Ale,4807,6.0,70
Altitude Mistletoe IPA,3569,0.0,1
Altitude Krampus Spiced Weizenbock,3569,8.0,58
Altitude Amber Ale,3569,5.0,37
Altitude Cistercian Order Abbey,3569,7.8,24
Altitude Backcountry Bitter,3569,5.2,16
Altitude 7200 Stout,3569,7.0,75
Altitude Mexican Chile Ale,3569,5.5,17
Altitude Winter Bock,3569,0.0,49
Altitude French Saison,3569,0.0,25
Altitude Farmhouse Ale,3569,7.3,74
Altitude Maibock,3569,0.0,14
Altitude Grizzley Whisperer IPA,3569,7.75,1
Altitude Smoked Chile,3569,0.0,17
Altitude Tumblewheat,3569,5.6,29
Altitude Whitewater Wheat,3569,5.8,29
Altitude Porter Wheat Chocolate Weizen,3569,0.0,54
Altitude Rosebud Strong Ale,3569,6.5,48
Altitude High Plains Pale Ale,3569,6.0,27
Altitude Gilmore Gulch Razzberry Wheat,3569,0.0,36
Altitude Bearpaw Brown Ale,3569,5.5,5
Altitude Pumpkin Love,3569,5.1,17
Altitude Gray Majic,3569,8.75,45
Altitude Expedition Porter,3569,6.5,15
Altitude Highland Scottish Ale,3569,0.0,21
Altitude Solar Weizen,3569,5.8,40
Altitude Belgian Dubbel,3569,0.0,24
Altitude X,3569,7.75,25
Altitude Shillelagh Irish Red,3569,6.5,52
Altitude Berry Weizen Bock,3569,0.0,58
Quidi Vidi Winter Beer,1257,5.5,10
Quidi Vidi Kriek,1257,5.0,36
Quidi Vidi 1892 Traditional Ale,1257,5.0,37
Quidi Vidi Erics Red Cream Ale,1257,5.0,42
QV Light,1257,4.0,10
Quidi Vidi Mummers Brew,1257,6.0,17
Quidi Vidi Honey Brown Light,1257,4.0,5
Quidi Vidi Honey Brown,1257,5.0,76
Quidi Vidi Cranberry Cloud,1257,6.0,36
Quidi Vidi Iceberg Beer,1257,4.5,10
Quidi Vidi 7 High Torque Beer,1257,7.0,10
QV Lager,1257,5.0,10
BH Extra Nefiltrata,5550,0.0,44
BH Bruna Nefiltrata,5550,0.0,26
BH Bruna Filtrata,5550,0.0,26
BH Blonda Filtrata,5550,0.0,10
BH Extra Filtrata,5550,6.5,44
BH Blonda Nefiltrata,5550,0.0,29
Hopf Eisweißbierbock &#40;Ice&#41;,2285,7.5,58
Schlierseer Dunkel,2285,5.7,26
Hopf Helle Weiße &#40;Das Original&#41;,2285,5.3,40
Schlierseer Gold,2285,5.5,56
Hopf Eisweißbier &#40;White&#41;,2285,5.5,40
Schlierseer Helles Weissbier,2285,5.4,40
Hopf Dunkle Weiße,2285,5.0,54
Hopf Kristall Weiße,2285,5.3,78
Hopf Spezial Weisse,2285,6.0,40
Hopf Russ’n-Halbe,2285,2.8,36
Schlierseer Hell,2285,4.8,56
Wendelsteiner Hefeweissbier,2285,5.4,40
Hopf Weizen-Ale &#40;Red&#41;,2285,4.7,40
Hopf Die Alkoholfreie,2285,0.0,66
Hopf Die Leichtere,2285,3.3,40
Hopf Weißer Bock,2285,7.0,58
Cumbrian Legendary American Invasion,7703,4.0,20
Cumbrian Legendary Melbreak,7703,3.7,16
Cumbrian Legendary Buttermere Beauty,7703,4.8,33
Cumbrian Legendary Wicked Jimmy,7703,3.6,16
